time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.439999999999993,-23.7094759484,20.9431208176,17.6069542189,0.800543001943,0.494379136667,0.0,-13.6912495427,11.0577530991,-4.14677288933,0.0803068353644,0.0126916955085,0.0,427.02746341997283,427.9207025629712,427.9534201904279,427.0197525662384
4.499999999999992,-24.5399101312,21.609496412,17.3497944103,0.805361277564,0.495161237843,0.0,-13.9905235841,11.1533305027,-4.42543306137,0.0803000944158,0.0134695502139,0.0,454.68748925124555,454.74970942428234,454.8026552369955,454.80713833815315
4.559999999999991,-25.3889741249,22.2820318195,17.0765601881,0.810169455123,0.501123265225,0.0,-14.3119059544,11.2624062277,-4.68324502111,0.0785879318708,-0.0126282528902,0.0,467.08745698677063,465.04663203784077,467.00700572372205,466.87813179851406
4.6199999999999894,-26.2568389053,22.9599918499,16.7870029002,0.822731576105,0.508532468167,0.0,-14.6168490533,11.3343431792,-4.96990188624,0.108096697591,0.0175001683248,0.0,454.76215618455404,457.1703956801724,453.5953868244896,455.9665973370645
4.679999999999988,-27.1416216181,23.6400742585,16.4783414124,0.83001946503,0.514258339042,0.0,-14.8766343549,11.3337699735,-5.31886973797,0.116779911147,-0.00741781990542,0.0,425.9562689389693,423.818638105032,425.7455539858792,426.4997610739291
4.739999999999987,-28.042005598,24.3196839528,16.1485724758,0.837020256963,0.524781517519,0.0,-15.1366403029,11.318260757,-5.67372599685,0.116428561375,0.0276813727407,0.0,421.0310483086231,424.0586995819655,422.8356512052511,422.81830922155956
4.799999999999986,-28.9571213588,24.996789322,15.7963344902,0.844395161336,0.526516408036,0.0,-15.3686440293,11.251314715,-6.06682230903,0.122166426806,0.0232685842932,0.0,400.15391858724047,399.7519710777149,400.5646088235214,401.10064275243826
4.859999999999984,-29.8895592737,25.6737588514,15.4242000845,0.852632479162,0.531059549135,0.0,-15.7127811963,11.3121428875,-6.33867375972,0.110462249822,0.00259848503266,0.0,468.44223796355084,466.83119845031996,467.6558299471788,466.754618679724
4.919999999999983,-30.8398793824,26.3503420163,15.0324222,0.863565794558,0.531273790042,0.0,-15.9658501924,11.2399190533,-6.72010185068,0.132023537275,0.00430364946121,0.0,407.6688773418842,407.8212484146611,407.3157546263977,409.2544756893838
4.979999999999982,-31.8093567197,27.0272537848,14.621948364,0.874037975975,0.531848037593,0.0,-16.3500941301,11.3215600936,-6.96358401812,0.113286071557,0.00937770738506,0.0,483.9200199880699,484.30191198924166,486.42467644686616,485.0316901352626
5.0399999999999805,-32.7988266723,27.7046068256,14.1932868956,0.887460914826,0.538875418625,0.0,-16.6325689802,11.2552178725,-7.32554261258,0.140308210015,0.0360560688596,0.0,422.0481075467571,424.3459308888942,421.4651931351107,423.81012900360923
